Calendar for  only Earnings

September 2016
Date est,Date act,Time est,Time act,Symbol,Quarter,EPS est,EPS act,Status
9/1/16,,After Market,,DMPID,Q4,<empty>,<empty>,Unconfirmed
9/1/16,,Before Market,,NPD,Q2,<empty>,<empty>,Unconfirmed
9/1/16,9/1/16,Before Market,5:00:00 AM CDT,JOY,Q3,0.121,0.1,Verified
9/1/16,9/1/16,Before Market,5:30:00 AM CDT,MEI,Q1,0.525,0.57,Verified
9/1/16,9/1/16,Before Market,5:45:00 AM CDT,LE,Q2,-0.02,-0.06,Verified
9/1/16,9/1/16,Before Market,5:47:00 AM CDT,GCO,Q2,0.259,0.34,Verified
9/1/16,9/1/16,Before Market,6:00:00 AM CDT,CIEN,Q3,0.31,0.42,Verified
9/1/16,9/1/16,Before Market,6:00:00 AM CDT,XCRA,Q4,0.083,0.12,Verified
9/1/16,9/1/16,Before Market,6:15:00 AM CDT,CPB,Q4,0.497,0.46,Verified
9/1/16,9/1/16,Before Market,7:00:00 AM CDT,FWP,Q2,-0.235,-0.27,Verified
9/1/16,9/1/16,Before Market,7:00:00 AM CDT,VRA,Q2,0.132,0.14,Verified
9/1/16,9/1/16,Before Market,7:30:00 AM CDT,ITRI,Q2,0.397,0.65,Verified
9/1/16,9/1/16,After Market,3:00:00 PM CDT,BEBE,Q4,-0.1,-0.08,Verified
9/1/16,9/1/16,After Market,3:01:00 PM CDT,SEAC,Q2,-0.22,-0.21,Verified
9/1/16,9/1/16,After Market,3:02:00 PM CDT,AVGO,Q3,2.296,2.89,Verified
9/1/16,9/1/16,After Market,3:02:00 PM CDT,PAY,Q3,0.313,0.42,Verified
9/1/16,9/1/16,After Market,3:05:00 PM CDT,LULU,Q2,0.379,0.38,Verified
9/1/16,9/1/16,After Market,3:05:00 PM CDT,SWHC,Q1,0.532,0.62,Verified
9/1/16,9/1/16,After Market,3:15:00 PM CDT,COO,Q3,2.277,2.3,Verified
9/1/16,9/1/16,After Market,3:18:00 PM CDT,AMBA,Q2,0.155,0.54,Verified
9/1/16,9/1/16,After Market,4:31:00 PM CDT,KNSL,Q2,0.29,<empty>,Verified
9/1/16,9/1/16,After Market,5:10:00 PM CDT,CGI,Q4,0.195,0.06,Verified
9/2/16,9/2/16,Before Market,4:00:00 AM CDT,SHOS,Q2,<empty>,0.47,Verified
9/2/16,9/2/16,After Market,4:30:00 AM CDT,NVET,Q4,-0.47,<empty>,Verified
9/2/16,9/2/16,Before Market,5:30:00 AM CDT,TAX,Q1,-0.68,-0.66,Verified
9/2/16,9/2/16,Before Market,7:00:00 AM CDT,HURC,Q3,<empty>,0.4,Verified
9/6/16,,Unspecified,,CCU,Q2,<empty>,0.051,Verified
9/6/16,,Before Market,,INFO,Q2,<empty>,<empty>,Unconfirmed
9/6/16,,Unspecified,,MOLGY,Q1,<empty>,<empty>,Unconfirmed
9/6/16,9/6/16,Before Market,5:30:00 AM CDT,MRVL,Q2,0.058,0.18,Verified
9/6/16,9/6/16,Before Market,6:00:00 AM CDT,ALR,Q2,0.535,-0.46,Verified
9/6/16,9/6/16,Before Market,7:00:00 AM CDT,NSSC,Q4,0.18,0.18,Verified
9/6/16,9/6/16,Before Market,7:30:00 AM CDT,GFN,Q4,-0.06,-0.15,Verified
9/6/16,9/6/16,Before Market,7:30:00 AM CDT,MEIP,Q4,-0.2,-0.17,Verified
9/6/16,9/6/16,After Market,3:01:00 PM CDT,SCWX,Q2,-0.09,-0.07,Verified
9/6/16,9/6/16,After Market,3:02:00 PM CDT,AGX,Q2,0.695,1.29,Verified
9/6/16,9/6/16,After Market,3:05:00 PM CDT,PLAY,Q2,0.438,0.5,Verified
9/6/16,9/6/16,After Market,3:05:00 PM CDT,SIGM,Q2,-0.035,0.07,Verified
9/6/16,9/6/16,After Market,3:10:00 PM CDT,HQY,Q2,0.133,0.16,Verified
9/6/16,9/6/16,After Market,3:15:00 PM CDT,CASY,Q1,1.793,1.7,Verified
9/6/16,9/6/16,After Market,3:15:00 PM CDT,NX,Q3,0.323,0.3,Verified
9/6/16,9/6/16,After Market,3:15:00 PM CDT,SPA,Q4,0.315,0.5,Verified
9/6/16,9/6/16,After Market,3:30:00 PM CDT,ELMD,Q4,0.05,0.04,Verified
9/6/16,9/6/16,After Market,3:42:00 PM CDT,DVMT,Q2,<empty>,0.87,Verified
9/6/16,9/6/16,After Market,4:23:00 PM CDT,LAYN,Q2,-0.15,-0.26,Verified
9/7/16,,After Market,,KKD,Q2,<empty>,<empty>,Unconfirmed
9/7/16,9/7/16,Before Market,5:00:00 AM CDT,HDS,Q2,0.875,0.85,Verified
9/7/16,9/7/16,Before Market,6:00:00 AM CDT,MBUU,Q4,0.338,0.38,Verified
9/7/16,9/7/16,Before Market,6:00:00 AM CDT,SHLO,Q3,<empty>,0.06,Verified
9/7/16,9/7/16,Before Market,6:00:00 AM CDT,SRSC,Q2,<empty>,-0.701,Verified
9/7/16,9/7/16,Before Market,6:30:00 AM CDT,FRAN,Q2,0.176,0.27,Verified
9/7/16,9/7/16,Before Market,6:30:00 AM CDT,VAL,Q3,1.438,1.57,Verified
9/7/16,9/7/16,Before Market,7:00:00 AM CDT,JW.A,Q1,0.61,0.52,Verified
9/7/16,9/7/16,Before Market,7:00:00 AM CDT,JW.B,Q1,<empty>,0.52,Verified
9/7/16,9/7/16,Before Market,8:00:00 AM CDT,CVGW,Q3,0.608,0.73,Verified
9/7/16,9/7/16,After Market,3:01:00 PM CDT,BV,Q1,-0.09,0,Verified
9/7/16,9/7/16,After Market,3:01:00 PM CDT,DTEA,Q2,-0.063,-0.069,Verified
9/7/16,9/7/16,After Market,3:01:00 PM CDT,KDMN,Q2,-0.88,-4.42,Verified
9/7/16,9/7/16,After Market,3:01:00 PM CDT,MGCD,Q3,<empty>,0.06,Verified
9/7/16,9/7/16,After Market,3:01:00 PM CDT,PCYG,Q4,<empty>,0.03,Verified
9/7/16,9/7/16,After Market,3:01:00 PM CDT,STRM,Q2,-0.1,0.07,Verified
9/7/16,9/7/16,After Market,3:05:00 PM CDT,TCMD,Q2,0.055,0.04,Verified
9/7/16,9/7/16,After Market,3:05:00 PM CDT,VRNT,Q2,0.375,0.57,Verified
9/7/16,9/7/16,After Market,3:06:00 PM CDT,HPE,Q3,0.445,0.49,Verified
9/7/16,9/7/16,After Market,3:14:00 PM CDT,PNY,Q3,-0.03,-0.07,Verified
9/7/16,9/7/16,After Market,3:14:00 PM CDT,PSTI,Q4,-0.085,-0.08,Verified
9/7/16,9/7/16,After Market,3:15:00 PM CDT,GWRE,Q4,0.175,0.39,Verified
9/7/16,9/7/16,After Market,3:15:00 PM CDT,MIND,Q2,-0.43,-0.8,Verified
9/7/16,9/7/16,After Market,3:30:00 PM CDT,ABM,Q3,0.385,0.54,Verified
9/7/16,9/7/16,After Market,4:30:00 PM CDT,TLRD,Q2,0.918,0.99,Verified
9/7/16,9/7/16,After Market,5:30:00 PM CDT,FCEL,Q3,-0.39,-0.38,Verified
9/7/16,9/7/16,After Market,6:30:00 PM CDT,BGRP,Q2,<empty>,-0.09,Verified
9/7/16,9/7/16,After Market,7:15:00 PM CDT,ADXS,Q3,-0.218,-0.48,Verified
9/7/16,9/7/16,After Market,7:50:00 PM CDT,EPM,Q4,0.015,0.63,Verified
9/8/16,,After Market,,FMD,Q4,<empty>,<empty>,Unconfirmed
9/8/16,,Before Market,,MESG,Q2,<empty>,<empty>,Unconfirmed
9/8/16,,During Market,,MOLGY,Q4,<empty>,<empty>,Unconfirmed
9/8/16,9/8/16,Before Market,5:00:00 AM CDT,CONN,Q2,-0.072,-0.04,Verified
9/8/16,9/8/16,Before Market,5:00:00 AM CDT,DSGX,Q2,0.088,0.08,Verified
9/8/16,9/8/16,Before Market,5:30:00 AM CDT,PTHN,Q3,0.348,0.07,Verified
9/8/16,9/8/16,Before Market,5:30:00 AM CDT,SAIC,Q2,0.786,0.85,Verified
9/8/16,9/8/16,Before Market,5:30:00 AM CDT,SKYS,Q2,-0.045,-0.028,Verified
9/8/16,9/8/16,Before Market,5:30:00 AM CDT,SNOW,Q4,-1.393,-1.49,Verified
9/8/16,9/8/16,Before Market,6:00:00 AM CDT,DCI,Q4,0.496,0.46,Verified
9/8/16,9/8/16,Before Market,6:00:00 AM CDT,SMMT,Q2,-0.6,<empty>,Verified
9/8/16,9/8/16,Before Market,6:06:00 AM CDT,NAV,Q3,0.133,-0.42,Verified
9/8/16,9/8/16,Before Market,6:30:00 AM CDT,SKIS,Q1,-0.586,-0.56,Verified
9/8/16,9/8/16,Before Market,7:00:00 AM CDT,HOFT,Q2,<empty>,0.46,Verified
9/8/16,9/8/16,Before Market,7:30:00 AM CDT,BKS,Q1,-0.09,0.6,Verified
9/8/16,9/8/16,Before Market,7:30:00 AM CDT,BNED,Q1,-0.64,-0.6,Verified
9/8/16,9/8/16,After Market,3:00:00 PM CDT,FNSR,Q1,0.21,0.38,Verified
9/8/16,9/8/16,After Market,3:01:00 PM CDT,AVNW,Q4,<empty>,-1.22,Verified
9/8/16,9/8/16,After Market,3:01:00 PM CDT,CHKE,Q2,0.197,0.22,Verified
9/8/16,9/8/16,After Market,3:01:00 PM CDT,DLTH,Q2,0.074,0.11,Verified
9/8/16,9/8/16,After Market,3:01:00 PM CDT,ESNC,Q4,-0.08,-0.12,Verified
9/8/16,9/8/16,After Market,3:01:00 PM CDT,VISI,Q3,0.05,-0.2,Verified
9/8/16,9/8/16,After Market,3:04:00 PM CDT,TPLM,Q2,<empty>,2.84,Verified
9/8/16,9/8/16,After Market,3:04:00 PM CDT,VMEM,Q2,<empty>,-0.59,Verified
9/8/16,9/8/16,After Market,3:05:00 PM CDT,CRDS,Q3,<empty>,-0.36,Verified
9/8/16,9/8/16,After Market,3:05:00 PM CDT,EGAN,Q4,-0.065,0.07,Verified
9/8/16,9/8/16,After Market,3:05:00 PM CDT,KFY,Q1,0.532,0.52,Verified
9/8/16,9/8/16,After Market,3:05:00 PM CDT,LMNR,Q3,0.618,0.71,Verified
9/8/16,9/8/16,After Market,3:05:00 PM CDT,MCFT,Q4,0.265,0.3,Verified
9/8/16,9/8/16,After Market,3:05:00 PM CDT,PPHM,Q1,-0.04,-0.05,Verified
9/8/16,9/8/16,After Market,3:05:00 PM CDT,RH,Q2,0.289,0.44,Verified
9/8/16,9/8/16,After Market,3:05:00 PM CDT,XTLY,Q2,-0.203,-0.08,Verified
9/8/16,9/8/16,After Market,3:05:00 PM CDT,ZUMZ,Q2,-0.082,-0.03,Verified
9/8/16,9/8/16,After Market,3:06:00 PM CDT,MSB,Q2,<empty>,0.184,Verified
9/8/16,9/8/16,After Market,3:15:00 PM CDT,VNCE,Q2,-0.057,-0.04,Verified
9/8/16,9/8/16,After Market,3:30:00 PM CDT,IRET,Q1,0.113,0.12,Verified
9/8/16,9/8/16,After Market,3:49:00 PM CDT,UBA,Q3,0.38,0.31,Verified
9/8/16,9/8/16,After Market,4:20:00 PM CDT,DDC,Q2,<empty>,-0.39,Verified
9/8/16,9/8/16,After Market,4:30:00 PM CDT,CLLS,Q2,-0.64,0.259,Verified
9/8/16,9/8/16,After Market,5:31:00 PM CDT,ISR,Q4,<empty>,-0.02,Verified
9/9/16,,After Market,,DSKY,Q1,<empty>,<empty>,Unconfirmed
9/9/16,,Unspecified,,PSUNQ,Q1,<empty>,<empty>,Unconfirmed
9/9/16,9/9/16,Before Market,12:46:00 AM CDT,IRS,Q4,-0.01,<empty>,Verified
9/9/16,9/9/16,Before Market,12:47:00 AM CDT,CRESY,Q4,<empty>,<empty>,Verified
9/9/16,9/9/16,Before Market,6:00:00 AM CDT,ARCW,Q4,-0.03,-0.04,Verified
9/9/16,9/9/16,Before Market,6:00:00 AM CDT,BRC,Q4,0.358,0.49,Verified
9/9/16,9/9/16,Before Market,6:30:00 AM CDT,MFRM,Q2,0.646,0.51,Verified
9/9/16,9/9/16,Before Market,6:51:00 AM CDT,KR,Q2,0.449,0.47,Verified
9/9/16,9/9/16,Before Market,7:00:00 AM CDT,AEPI,Q3,<empty>,1.22,Verified
9/9/16,9/9/16,Before Market,7:15:00 AM CDT,CSBR,Q1,<empty>,-0.15,Verified
9/9/16,9/9/16,Before Market,7:28:00 AM CDT,EROS,Q1,0.1,0.31,Verified
9/9/16,9/9/16,Before Market,8:00:00 AM CDT,TNP,Q2,0.142,0.15,Verified
9/9/16,9/9/16,Before Market,8:15:00 AM CDT,HOV,Q3,0.08,0,Verified
9/9/16,9/9/16,After Market,3:30:00 PM CDT,MVC,Q3,<empty>,<empty>,Verified
9/9/16,9/9/16,After Market,3:50:00 PM CDT,MFRI,Q2,<empty>,-0.11,Verified
9/9/16,9/9/16,After Market,4:33:00 PM CDT,VALU,Q1,<empty>,0.65,Verified
9/12/16,,Unspecified,,SSL,Q3,<empty>,<empty>,Unconfirmed
9/12/16,9/12/16,Unspecified,12:45:00 AM CDT,SSL,Q4,<empty>,<empty>,Verified
9/12/16,9/12/16,Before Market,6:01:00 AM CDT,MANU,Q4,0.08,0.07,Verified
9/12/16,9/12/16,Unspecified,8:18:00 AM CDT,CLPI,Q1,<empty>,0,Verified
9/12/16,9/12/16,After Market,3:01:00 PM CDT,PSDV,Q4,-0.175,-0.19,Verified
9/12/16,9/12/16,After Market,3:05:00 PM CDT,BPMX,Q2,-0.165,-0.16,Verified
9/12/16,9/12/16,After Market,3:05:00 PM CDT,UNFI,Q4,0.623,0.7,Verified
9/12/16,9/12/16,After Market,3:20:00 PM CDT,FARM,Q4,0.327,0.23,Verified
9/12/16,9/12/16,After Market,3:22:00 PM CDT,AGTC,Q4,0.064,0.15,Verified
9/12/16,9/12/16,After Market,3:30:00 PM CDT,OPTT,Q1,<empty>,-1.72,Verified
9/12/16,9/12/16,After Market,6:29:00 PM CDT,DMPI,Q4,-0.173,<empty>,Verified
9/13/16,,After Market,,AMCN,Q1,<empty>,<empty>,Unconfirmed
9/13/16,,After Market,,MCUR,Q1,<empty>,<empty>,Unconfirmed
9/13/16,9/13/16,Before Market,5:30:00 AM CDT,USAT,Q4,0.004,-0.04,Verified
9/13/16,9/13/16,Before Market,5:51:00 AM CDT,ESP,Q4,<empty>,0.3,Verified
9/13/16,9/13/16,Before Market,6:00:00 AM CDT,GMS,Q1,0.443,0.46,Verified
9/13/16,9/13/16,Before Market,7:00:00 AM CDT,OCC,Q3,<empty>,0.03,Verified
9/13/16,9/13/16,After Market,3:01:00 PM CDT,RLGT,Q4,0.02,-0.01,Verified
9/13/16,9/13/16,After Market,3:05:00 PM CDT,HOME,Q2,0.11,0.13,Verified
9/13/16,9/13/16,After Market,4:14:00 PM CDT,AVIR,Q4,0.245,<empty>,Verified
9/20/16,9/14/16,Unspecified,5:31:00 AM CDT,GEC,Q4,<empty>,-0.1,Unconfirmed
9/14/16,9/14/16,Before Market,6:30:00 AM CDT,RFIL,Q3,<empty>,-0.08,Verified
9/14/16,9/14/16,Before Market,7:00:00 AM CDT,CBRL,Q4,2.103,2.12,Verified
9/14/16,9/14/16,Before Market,7:15:00 AM CDT,CPAH,Q1,-0.13,-0.01,Verified
9/14/16,9/14/16,After Market,3:01:00 PM CDT,LAKE,Q2,0.08,0.2,Verified
9/14/16,9/14/16,After Market,3:03:00 PM CDT,ASPU,Q1,0,<empty>,Verified
9/14/16,9/14/16,After Market,3:05:00 PM CDT,APIC,Q4,-0.33,-0.21,Verified
9/14/16,9/14/16,After Market,3:05:00 PM CDT,SBLK,Q2,-0.754,-0.69,Verified
9/14/16,9/14/16,Unspecified,3:09:00 PM CDT,FEIM,Q1,<empty>,-0.08,Verified
9/14/16,9/14/16,After Market,3:12:00 PM CDT,GROW,Q4,<empty>,-0.02,Verified
9/14/16,9/14/16,After Market,3:15:00 PM CDT,AXR,Q1,<empty>,0.08,Verified
9/14/16,9/14/16,After Market,3:20:00 PM CDT,UWN,Q1,<empty>,-0.01,Verified
9/14/16,9/14/16,After Market,3:25:00 PM CDT,STB,Q4,0.053,0.07,Verified
9/14/16,9/14/16,After Market,3:30:00 PM CDT,APOG,Q2,0.67,0.77,Verified
9/14/16,9/14/16,After Market,4:50:00 PM CDT,CLC,Q3,0.695,0.73,Verified
9/14/16,9/14/16,After Market,8:50:00 PM CDT,PLM,Q2,-0.01,-0.01,Verified
9/15/16,,Before Market,,GSOL,Q1,<empty>,<empty>,Verified
9/15/16,,After Market,,TTHI,Q4,<empty>,<empty>,Unconfirmed
9/15/16,9/15/16,Before Market,1:00:00 AM CDT,GSOL,Q2,<empty>,0.45,Verified
9/15/16,9/15/16,Before Market,6:00:00 AM CDT,NTWK,Q4,0.08,0.38,Verified
9/15/16,9/15/16,After Market,3:00:00 PM CDT,ORCL,Q1,0.534,0.55,Verified
9/15/16,9/15/16,After Market,3:01:00 PM CDT,LPTH,Q4,0.02,0.02,Verified
9/15/16,9/15/16,After Market,3:01:00 PM CDT,SANW,Q4,0.06,0.08,Verified
9/16/16,9/16/16,After Market,3:50:00 PM CDT,NNVC,Q4,<empty>,<empty>,Verified
9/19/16,,Unspecified,,DDAY,Q4,<empty>,<empty>,Unconfirmed
9/19/16,9/19/16,Before Market,5:00:00 AM CDT,LITB,Q2,<empty>,-0.01,Verified
9/19/16,9/19/16,After Market,3:06:00 PM CDT,ASNA,Q4,0.168,0.08,Verified
9/19/16,9/19/16,After Market,3:30:00 PM CDT,ATMR,Q2,<empty>,-1.61,Verified
9/19/16,9/19/16,After Market,3:30:00 PM CDT,NAII,Q4,<empty>,0.52,Verified
9/20/16,9/20/16,Before Market,5:00:00 AM CDT,LEN,Q3,0.88,1.01,Verified
9/20/16,9/20/16,Before Market,5:00:00 AM CDT,LEN.B,Q3,<empty>,1.01,Verified
9/20/16,9/20/16,Before Market,6:30:00 AM CDT,PTN,Q4,-0.08,-0.09,Verified
9/20/16,9/20/16,After Market,3:05:00 PM CDT,ADBE,Q3,0.583,0.75,Verified
9/20/16,9/20/16,After Market,3:05:00 PM CDT,AIRG,Q2,<empty>,0.15,Verified
9/20/16,9/20/16,After Market,3:05:00 PM CDT,KBH,Q3,0.394,0.42,Verified
9/20/16,9/20/16,After Market,3:10:00 PM CDT,CAFD,Q3,0.422,0.38,Verified
9/20/16,9/20/16,After Market,3:15:00 PM CDT,FDX,Q1,2.793,2.9,Verified
9/20/16,9/20/16,After Market,3:57:00 PM CDT,KOOL,Q4,<empty>,<empty>,Verified
9/20/16,9/20/16,After Market,5:11:00 PM CDT,CPRT,Q4,0.544,0.59,Verified
9/21/16,,Unspecified,,GBIM,Q2,<empty>,<empty>,Unconfirmed
9/21/16,9/21/16,Before Market,6:01:00 AM CDT,GIS,Q1,0.76,0.78,Verified
9/21/16,9/21/16,Before Market,6:35:00 AM CDT,KMX,Q2,0.88,0.84,Verified
9/21/16,9/21/16,After Market,3:01:00 PM CDT,SCS,Q2,0.31,0.32,Verified
9/21/16,9/21/16,After Market,3:02:00 PM CDT,JBL,Q4,0.16,0.28,Verified
9/21/16,9/21/16,After Market,3:05:00 PM CDT,AMRK,Q4,0.25,0.15,Verified
9/21/16,9/21/16,After Market,3:05:00 PM CDT,MLHR,Q1,0.62,0.6,Verified
9/21/16,9/21/16,After Market,3:15:00 PM CDT,BBBY,Q2,1.171,1.11,Verified
9/21/16,9/21/16,After Market,3:15:00 PM CDT,RHT,Q2,0.35,0.55,Verified
9/21/16,9/21/16,After Market,3:30:00 PM CDT,ALOG,Q4,<empty>,1.02,Verified
9/21/16,9/21/16,After Market,5:56:00 PM CDT,FUL,Q3,0.68,0.64,Verified
9/22/16,,Unspecified,,DANG,Q1,<empty>,<empty>,Unconfirmed
9/22/16,9/22/16,Before Market,5:59:00 AM CDT,AZO,Q4,14.295,14.3,Verified
9/22/16,9/22/16,Before Market,6:00:00 AM CDT,IKGH,Q2,<empty>,-0.05,Verified
9/22/16,9/22/16,Before Market,6:00:00 AM CDT,RAD,Q2,0.025,0.03,Verified
9/22/16,9/22/16,Before Market,6:00:00 AM CDT,SCHL,Q1,-1.17,-1.15,Verified
9/22/16,9/22/16,Unspecified,6:30:00 AM CDT,CCE,Q2,0.726,0.505,Verified
9/22/16,9/22/16,Before Market,6:30:00 AM CDT,OMN,Q3,0.173,0.14,Verified
9/22/16,9/22/16,After Market,3:01:00 PM CDT,AIR,Q1,0.28,0.29,Verified
9/22/16,9/22/16,After Market,3:06:00 PM CDT,HDYN,Q4,<empty>,-0.07,Verified
9/23/16,9/23/16,Unspecified,5:30:00 AM CDT,RAVE,Q4,-0.06,-0.82,Verified
11/9/16,9/23/16,Before Market,6:01:00 AM CDT,SC,Q2,0.537,0.78,Verified
9/23/16,9/23/16,Before Market,6:06:00 AM CDT,FINL,Q2,0.527,0.53,Verified
9/23/16,9/23/16,During Market,2:16:00 PM CDT,AHPI,Q4,<empty>,-0.03,Verified
9/23/16,9/23/16,After Market,4:20:00 PM CDT,NTZ,Q2,<empty>,<empty>,Verified
9/26/16,9/26/16,Before Market,5:00:00 AM CDT,DYNT,Q4,<empty>,-0.14,Verified
9/26/16,9/26/16,Before Market,5:30:00 AM CDT,CALM,Q1,-0.45,-0.64,Verified
9/26/16,9/26/16,Before Market,5:45:00 AM CDT,MTN,Q4,-1.665,-1.8,Verified
9/26/16,9/26/16,Before Market,6:05:00 AM CDT,ASTC,Q4,<empty>,-0.64,Verified
9/26/16,9/26/16,Before Market,8:15:00 AM CDT,CCL,Q3,1.886,1.92,Verified
9/26/16,9/26/16,Before Market,8:15:00 AM CDT,CUK,Q3,<empty>,1.92,Verified
9/26/16,9/26/16,After Market,3:05:00 PM CDT,ROSG,Q2,<empty>,-0.15,Verified
9/26/16,9/26/16,After Market,3:15:00 PM CDT,SNX,Q3,1.557,1.73,Verified
9/26/16,9/26/16,After Market,3:15:00 PM CDT,THO,Q4,1.373,1.57,Verified
9/26/16,9/26/16,Unspecified,3:37:00 PM CDT,MAMS,Q4,0.07,0.12,Verified
9/27/16,,Before Market,,IHS,Q3,<empty>,<empty>,Unconfirmed
9/27/16,,Unspecified,,WOSYY,Q4,<empty>,<empty>,Unconfirmed
9/27/16,9/27/16,Before Market,5:00:00 AM CDT,EBF,Q2,<empty>,0.35,Verified
9/27/16,9/27/16,Before Market,5:00:00 AM CDT,INFO,Q3,0.338,0.45,Verified
9/27/16,9/27/16,Before Market,6:00:00 AM CDT,FDS,Q4,1.696,1.69,Verified
9/27/16,9/27/16,Before Market,7:00:00 AM CDT,HEOFF,Q4,0,0.024,Verified
9/27/16,9/27/16,Before Market,7:45:00 AM CDT,NEOG,Q1,0.253,0.26,Verified
9/27/16,9/27/16,After Market,3:05:00 PM CDT,LNDC,Q1,0.099,0.12,Verified
9/27/16,9/27/16,After Market,3:05:00 PM CDT,SYMX,Q4,<empty>,-0.13,Verified
9/27/16,9/27/16,After Market,3:15:00 PM CDT,CTAS,Q1,1.085,1.26,Verified
9/27/16,9/27/16,After Market,3:15:00 PM CDT,NKE,Q1,0.556,0.73,Verified
9/28/16,,Before Market,,CNIT,Q4,<empty>,<empty>,Unconfirmed
9/28/16,9/28/16,Before Market,5:01:00 AM CDT,DHXM,Q4,<empty>,0,Verified
9/28/16,9/28/16,Before Market,6:00:00 AM CDT,BBRY,Q2,-0.098,0,Verified
9/28/16,9/28/16,Before Market,6:00:00 AM CDT,CCCL,Q2,<empty>,1.17,Verified
9/28/16,9/28/16,Before Market,6:05:00 AM CDT,FGP,Q4,-0.453,-6.68,Verified
9/28/16,9/28/16,Before Market,7:00:00 AM CDT,ATU,Q4,0.294,0.3,Verified
9/28/16,9/28/16,Before Market,7:30:00 AM CDT,PAYX,Q1,0.569,0.6,Verified
9/28/16,9/28/16,Before Market,7:45:00 AM CDT,WOR,Q1,0.76,1.02,Verified
9/28/16,9/28/16,After Market,3:05:00 PM CDT,NAUH,Q1,<empty>,-0.09,Verified
9/28/16,9/28/16,After Market,3:15:00 PM CDT,PIR,Q2,-0.056,-0.05,Verified
9/28/16,9/28/16,After Market,3:15:00 PM CDT,PRGS,Q3,0.36,0.44,Verified
9/28/16,9/28/16,After Market,3:30:00 PM CDT,IDT,Q4,<empty>,0.5,Verified
9/28/16,9/28/16,After Market,3:57:00 PM CDT,CTRV,Q4,-0.15,<empty>,Verified
9/28/16,9/28/16,After Market,4:26:00 PM CDT,FULL,Q4,<empty>,-0.01,Verified
9/29/16,,Before Market,,CNIT,Q1,<empty>,<empty>,Unconfirmed
9/29/16,9/29/16,Before Market,5:30:00 AM CDT,PEP,Q3,1.291,1.4,Verified
9/29/16,9/29/16,Before Market,5:59:00 AM CDT,ACN,Q4,1.302,1.31,Verified
9/29/16,9/29/16,Before Market,6:30:00 AM CDT,CAG,Q1,0.478,0.61,Verified
9/29/16,9/29/16,Before Market,7:00:00 AM CDT,CMN,Q4,<empty>,0.48,Verified
9/29/16,9/29/16,Before Market,7:00:00 AM CDT,SHIP,Q2,<empty>,-0.26,Verified
