Calendar for  only Earnings

July 2016
Date est,Date act,Time est,Time act,Symbol,Quarter,EPS est,EPS act,Status
7/5/16,,Unspecified,,MESG,Q1,<empty>,<empty>,Unconfirmed
7/5/16,,After Market,,TV,Q2,0.2,<empty>,Unconfirmed
7/5/16,7/5/16,Before Market,5:30:00 AM CDT,AZZ,Q1,0.833,0.81,Verified
7/5/16,7/5/16,Before Market,6:30:00 AM CDT,ISCA,Q2,0.37,0.29,Verified
7/6/16,7/6/16,Before Market,5:00:00 AM CDT,GBX,Q3,1.087,1.12,Verified
7/6/16,7/6/16,Before Market,5:45:00 AM CDT,MSM,Q3,1.007,1.05,Verified
7/6/16,7/6/16,Before Market,6:00:00 AM CDT,WBA,Q3,1.145,1.18,Verified
7/6/16,7/6/16,Before Market,8:25:00 AM CDT,SPCB,Q1,0.075,0.01,Verified
7/6/16,7/6/16,During Market,2:33:00 PM CDT,ORMP,Q3,-0.19,-0.15,Verified
7/6/16,7/6/16,After Market,4:07:00 PM CDT,PCYO,Q3,<empty>,-0.02,Verified
7/7/16,7/7/16,Before Market,5:00:00 AM CDT,EMMS,Q1,<empty>,0.06,Verified
7/7/16,7/7/16,Before Market,5:30:00 AM CDT,PEP,Q2,1.286,1.35,Verified
7/7/16,7/7/16,Unspecified,6:00:00 AM CDT,NCQ,Q2,<empty>,-0.01,Verified
7/7/16,7/7/16,Before Market,7:00:00 AM CDT,NTIC,Q3,<empty>,0.2,Verified
7/7/16,7/7/16,Before Market,7:30:00 AM CDT,CSVI,Q1,<empty>,0.48,Verified
7/7/16,7/7/16,After Market,3:00:00 PM CDT,PSMT,Q3,0.7,0.55,Verified
7/7/16,7/7/16,After Market,3:01:00 PM CDT,HELE,Q1,0.99,1.27,Verified
7/7/16,7/7/16,After Market,3:05:00 PM CDT,WDFC,Q3,0.855,0.88,Verified
7/7/16,7/7/16,After Market,3:10:00 PM CDT,CUDA,Q1,0.01,0.2,Verified
7/7/16,7/7/16,After Market,3:24:00 PM CDT,CCF,Q3,<empty>,0.8,Verified
7/7/16,7/7/16,After Market,4:20:00 PM CDT,APOL,Q3,0.276,0.37,Verified
7/7/16,7/7/16,After Market,4:24:00 PM CDT,LUB,Q3,<empty>,0,Verified
7/8/16,,Unspecified,,FWMHQ,Q4,<empty>,<empty>,Unconfirmed
7/8/16,7/8/16,During Market,8:43:00 AM CDT,GRIF,Q2,<empty>,-0.07,Verified
7/11/16,,Unspecified,,VISN,Q4,<empty>,<empty>,Unconfirmed
7/11/16,7/11/16,Before Market,5:00:00 AM CDT,OZRK,Q2,0.578,0.6,Verified
