Calendar for  only Earnings

October 2016
Date est,Date act,Time est,Time act,Symbol,Quarter,EPS est,EPS act,Status
10/3/16,10/3/16,Before Market,6:10:00 AM CDT,CGA,Q4,0.165,0.15,Verified
10/4/16,,After Market,,BSIRY,Q2,<empty>,<empty>,Unconfirmed
10/4/16,,After Market,,EXXIQ,Q4,<empty>,<empty>,Unconfirmed
10/4/16,10/4/16,Before Market,6:00:00 AM CDT,DRI,Q1,0.838,0.88,Verified
10/4/16,10/4/16,Before Market,7:30:00 AM CDT,CSVI,Q2,<empty>,0.59,Verified
10/4/16,10/4/16,After Market,3:06:00 PM CDT,MU,Q4,-0.098,-0.05,Verified
10/4/16,10/4/16,After Market,4:02:00 PM CDT,NG,Q3,<empty>,-0.02,Verified
10/5/16,10/5/16,Before Market,5:00:00 AM CDT,ANGO,Q1,0.13,0.17,Verified
10/5/16,10/5/16,Before Market,5:30:00 AM CDT,AZZ,Q2,0.695,0.38,Verified
10/5/16,10/5/16,Before Market,5:50:00 AM CDT,RPM,Q1,0.81,0.83,Verified
10/5/16,10/5/16,Before Market,5:58:00 AM CDT,GPN,Q1,0.792,0.86,Verified
10/5/16,10/5/16,Before Market,6:35:00 AM CDT,STZ,Q2,1.669,1.75,Verified
10/5/16,10/5/16,Before Market,6:35:00 AM CDT,STZ.B,Q2,<empty>,1.75,Verified
10/5/16,10/5/16,Before Market,7:00:00 AM CDT,ARTW,Q3,<empty>,-0.04,Verified
10/5/16,10/5/16,Before Market,7:00:00 AM CDT,MON,Q4,-0.041,0.07,Verified
10/5/16,10/5/16,Before Market,7:05:00 AM CDT,AYI,Q4,2.27,2.21,Verified
10/5/16,10/5/16,After Market,3:06:00 PM CDT,RECN,Q1,0.16,0.15,Verified
10/5/16,10/5/16,After Market,3:15:00 PM CDT,YUM,Q3,1.088,1.09,Verified
10/5/16,10/5/16,After Market,3:57:00 PM CDT,RELL,Q1,<empty>,-0.23,Verified
10/6/16,,After Market,,AUTCF,Q2,<empty>,<empty>,Unconfirmed
10/6/16,,During Market,,GLDC,Q1,<empty>,<empty>,Unconfirmed
10/6/16,,Unspecified,,NCQ,Q3,<empty>,<empty>,Unconfirmed
10/6/16,10/6/16,Before Market,5:00:00 AM CDT,EMMS,Q2,<empty>,0.03,Verified
10/6/16,10/6/16,Before Market,5:30:00 AM CDT,PKE,Q2,0.23,0.1,Verified
10/6/16,10/6/16,Before Market,5:45:00 AM CDT,WMS,Q1,0.345,0.37,Verified
10/6/16,10/6/16,Before Market,6:30:00 AM CDT,ISCA,Q3,-0.01,0.03,Verified
10/6/16,10/6/16,Before Market,7:00:00 AM CDT,VLGEA,Q4,<empty>,0.6,Verified
10/6/16,10/6/16,After Market,3:01:00 PM CDT,HELE,Q2,0.97,1.31,Verified
10/6/16,10/6/16,After Market,3:01:00 PM CDT,MG,Q1,0.227,0.22,Verified
10/6/16,10/6/16,After Market,3:15:00 PM CDT,RT,Q1,-0.11,-0.11,Verified
10/6/16,10/6/16,After Market,3:52:00 PM CDT,TMQ,Q3,<empty>,0.04,Verified
10/6/16,10/6/16,After Market,4:30:00 PM CDT,CMTL,Q4,-0.16,0.14,Verified
10/7/16,10/7/16,Before Market,5:30:00 AM CDT,STRP,Q4,-0.15,<empty>,Verified
10/7/16,10/7/16,During Market,9:36:00 AM CDT,GRIF,Q3,<empty>,-0.01,Verified
10/7/16,10/7/16,After Market,3:04:00 PM CDT,ODC,Q4,<empty>,0.72,Verified
10/10/16,,Before Market,,NCTY,Q1,<empty>,<empty>,Unconfirmed
10/11/16,10/11/16,Before Market,5:00:00 AM CDT,OZRK,Q3,0.59,0.66,Verified
10/11/16,10/11/16,Before Market,5:50:00 AM CDT,FAST,Q3,0.452,0.44,Verified
