Calendar for  only Earnings

July 2018
Date est,Date act,Time est,Time act,Symbol,Quarter,EPS est,EPS act,Status
7/2/18,7/2/18,After Market,3:05:00 PM CDT,MLHR,Q4,0.59,0.66,Verified
7/3/18,,Before Market,,YGE,Q1,<empty>,<empty>,Unconfirmed
7/3/18,7/3/18,Before Market,5:30:00 AM CDT,AZZ,Q1,0.533,0.6,Verified
7/3/18,7/3/18,Before Market,7:30:00 AM CDT,AYI,Q3,2.182,2.37,Verified
7/3/18,7/3/18,Before Market,8:00:00 AM CDT,SHIP,Q1,<empty>,-0.09,Verified
7/5/18,7/5/18,Before Market,6:30:00 AM CDT,ISCA,Q2,0.381,0.38,Verified
7/5/18,7/5/18,Before Market,7:00:00 AM CDT,XPLR,Q4,<empty>,-0.05,Verified
7/5/18,7/5/18,After Market,3:00:00 PM CDT,PSMT,Q3,0.718,0.61,Verified
7/5/18,7/5/18,After Market,4:12:00 PM CDT,CCF,Q3,<empty>,1.32,Verified
7/5/18,7/5/18,After Market,5:00:00 PM CDT,YUANF,Q1,<empty>,<empty>,Verified
7/6/18,7/6/18,After Market,1:05:00 PM CDT,PCYO,Q3,<empty>,<empty>,Verified
7/9/18,,Unspecified,,GSUM,Q4,<empty>,<empty>,Unconfirmed
7/9/18,7/9/18,Unspecified,12:00:00 AM CDT,TV,Q2,<empty>,<empty>,Verified
7/9/18,7/9/18,Before Market,5:45:00 AM CDT,HELE,Q1,1.528,1.87,Verified
7/9/18,7/9/18,Before Market,7:00:00 AM CDT,HIHO,Q4,<empty>,0.2,Verified
7/10/18,7/10/18,Before Market,5:02:00 AM CDT,PEP,Q2,1.541,1.61,Verified
7/10/18,7/10/18,Before Market,6:00:00 AM CDT,SMPL,Q3,<empty>,0.1,Verified
7/10/18,7/10/18,Before Market,7:37:00 AM CDT,GRIF,Q2,<empty>,0.07,Verified
7/10/18,7/10/18,After Market,3:01:00 PM CDT,AIR,Q4,0.515,0.52,Verified
7/10/18,7/10/18,After Market,3:01:00 PM CDT,SLP,Q3,<empty>,0.13,Verified
7/10/18,7/10/18,After Market,3:05:00 PM CDT,VOXX,Q1,<empty>,0.06,Verified
7/10/18,7/10/18,After Market,3:05:00 PM CDT,WDFC,Q3,1.074,1.15,Verified
7/10/18,7/10/18,After Market,3:07:00 PM CDT,SAR,Q1,<empty>,0.64,Verified
7/10/18,7/10/18,After Market,3:20:00 PM CDT,EXFO,Q3,<empty>,-0.11,Verified
7/10/18,7/10/18,After Market,3:45:00 PM CDT,CNBKA,Q2,<empty>,1.62,Verified
